time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-05-11 23:00:00,12.2,10.1,87.0,0.0,,330.0,7.6,5.5,1015.0,,4.0
2023-05-12 00:00:00,12.1,10.2,88.0,0.0,0.0,340.0,7.6,11.0,1014.7,,4.0
2023-05-12 01:00:00,11.8,10.0,89.0,0.0,,350.0,7.6,5.5,1014.4,,4.0
2023-05-12 02:00:00,11.5,9.7,89.0,0.0,,360.0,7.6,5.5,1014.4,,4.0
2023-05-12 03:00:00,11.4,10.0,91.0,0.0,0.0,360.0,7.6,15.0,1014.3,,4.0
2023-05-12 04:00:00,11.6,10.0,90.0,0.0,,350.0,5.4,7.4,1014.2,,4.0
2023-05-12 05:00:00,11.8,10.2,90.0,0.0,,350.0,5.4,5.5,1014.3,,4.0
2023-05-12 06:00:00,12.0,10.4,90.0,0.0,0.0,360.0,9.4,15.0,1014.7,,4.0
2023-05-12 07:00:00,12.5,10.4,87.0,0.0,,10.0,7.6,7.4,1014.8,,4.0
2023-05-12 08:00:00,13.1,10.3,83.0,0.0,,360.0,9.4,7.4,1014.9,,4.0
2023-05-12 09:00:00,14.3,10.9,80.0,0.0,0.0,360.0,9.4,18.0,1014.8,,4.0
2023-05-12 10:00:00,14.4,10.6,78.0,0.0,,360.0,11.2,16.7,1014.8,,4.0
2023-05-12 11:00:00,15.6,10.4,71.0,0.0,,330.0,7.6,16.7,1014.4,,4.0
2023-05-12 12:00:00,15.2,10.0,71.0,0.0,0.0,50.0,3.6,11.0,1014.6,,4.0
2023-05-12 13:00:00,16.3,11.2,72.0,0.2,,30.0,16.6,20.4,1014.7,,4.0
2023-05-12 14:00:00,17.6,11.2,66.0,0.0,,20.0,13.0,22.2,1014.3,,4.0
2023-05-12 15:00:00,17.3,10.9,66.0,0.0,0.0,40.0,13.0,26.0,1014.2,,4.0
2023-05-12 16:00:00,16.0,10.1,68.0,0.0,,20.0,22.0,37.0,1014.0,,3.0
2023-05-12 17:00:00,16.0,11.8,76.0,0.0,,20.0,18.4,35.2,1014.3,,4.0
2023-05-12 18:00:00,15.2,11.4,78.0,0.0,0.0,30.0,22.3,35.0,1014.8,,4.0
2023-05-12 19:00:00,14.5,11.5,82.0,0.0,,20.0,16.6,25.9,1015.2,,4.0
2023-05-12 20:00:00,14.4,11.0,80.0,0.1,,30.0,20.5,24.1,1015.8,,4.0
2023-05-12 21:00:00,13.8,10.8,82.0,0.0,0.0,30.0,13.0,30.0,1016.3,,4.0
2023-05-12 22:00:00,13.1,10.5,84.0,0.0,,20.0,16.6,20.4,1016.5,,4.0
2023-05-12 23:00:00,12.9,10.3,84.0,0.0,,30.0,16.6,18.5,1016.6,,4.0
2023-05-13 00:00:00,11.9,9.8,87.0,0.0,0.0,40.0,14.8,28.0,1016.6,,4.0
2023-05-13 01:00:00,11.6,9.8,89.0,0.0,,20.0,13.0,18.5,1016.8,,4.0
2023-05-13 02:00:00,11.9,9.6,86.0,0.0,,30.0,13.0,18.5,1017.0,,4.0
2023-05-13 03:00:00,11.4,9.3,87.0,0.0,0.0,10.0,13.0,24.0,1017.0,,4.0
2023-05-13 04:00:00,10.6,9.0,90.0,0.0,,10.0,14.8,18.5,1017.2,,4.0
2023-05-13 05:00:00,12.2,9.4,83.0,0.0,,20.0,14.8,22.2,1017.6,,4.0
2023-05-13 06:00:00,13.4,9.8,79.0,0.0,0.0,20.0,18.4,30.0,1017.7,,4.0
2023-05-13 07:00:00,14.6,9.8,73.0,0.0,,10.0,20.5,25.9,1017.9,,4.0
2023-05-13 08:00:00,15.7,8.7,63.0,0.0,,30.0,20.5,25.9,1017.9,,4.0
2023-05-13 09:00:00,15.9,9.3,65.0,0.0,0.0,30.0,20.5,35.0,1017.9,,4.0
2023-05-13 10:00:00,17.3,9.9,62.0,0.0,,30.0,22.3,29.6,1017.9,,4.0
2023-05-13 11:00:00,17.0,9.2,60.0,0.0,,30.0,22.3,31.5,1018.0,,4.0
2023-05-13 12:00:00,18.3,9.9,58.0,0.0,0.0,50.0,22.3,35.0,1017.7,,4.0
2023-05-13 13:00:00,17.7,8.3,54.0,0.0,,30.0,25.9,33.3,1017.8,,4.0
2023-05-13 14:00:00,18.5,7.9,50.0,0.0,,50.0,20.5,33.3,1017.2,,4.0
2023-05-13 15:00:00,18.2,8.2,52.0,0.0,0.0,50.0,14.8,37.0,1016.9,,4.0
2023-05-13 16:00:00,17.2,8.6,57.0,0.0,,80.0,14.8,31.5,1016.8,,4.0
2023-05-13 17:00:00,16.0,9.2,64.0,0.0,,120.0,7.6,31.5,1016.9,,4.0
2023-05-13 18:00:00,14.9,9.0,68.0,0.0,0.0,120.0,7.6,18.0,1017.0,,4.0
2023-05-13 19:00:00,14.6,9.2,70.0,0.0,,150.0,3.6,25.9,1017.6,,4.0
2023-05-13 20:00:00,13.7,9.3,75.0,0.0,,160.0,5.4,22.2,1018.1,,4.0
2023-05-13 21:00:00,13.6,9.1,74.0,0.0,0.0,0.0,0.0,9.0,1018.2,,4.0
2023-05-13 22:00:00,14.2,10.0,76.0,0.0,,350.0,5.4,14.8,1017.8,,4.0
2023-05-13 23:00:00,13.3,9.5,78.0,0.0,,360.0,7.6,16.7,1017.6,,4.0
2023-05-14 00:00:00,11.6,9.0,84.0,0.0,0.0,360.0,7.6,15.0,1017.4,,4.0
2023-05-14 01:00:00,10.5,9.1,91.0,0.0,,360.0,5.4,16.7,1017.1,,4.0
2023-05-14 02:00:00,10.4,9.0,91.0,0.0,,340.0,11.2,16.7,1017.1,,4.0
2023-05-14 03:00:00,11.1,9.2,88.0,0.0,0.0,10.0,9.4,15.0,1016.9,,4.0
2023-05-14 04:00:00,11.6,9.5,87.0,0.0,,320.0,9.4,14.8,1016.8,,4.0
2023-05-14 05:00:00,11.9,9.5,85.0,0.0,,350.0,7.6,16.7,1016.9,,4.0
2023-05-14 06:00:00,12.4,9.8,84.0,0.0,0.0,330.0,9.4,13.0,1017.0,,4.0
2023-05-14 07:00:00,13.0,10.0,82.0,0.0,,350.0,11.2,18.5,1016.9,,4.0
2023-05-14 08:00:00,15.7,10.5,71.0,0.0,,330.0,14.8,20.4,1016.5,,4.0
2023-05-14 09:00:00,17.5,10.1,62.0,0.0,0.0,360.0,13.0,26.0,1016.0,,4.0
2023-05-14 10:00:00,19.1,9.0,52.0,0.0,,20.0,13.0,20.4,1015.6,,4.0
2023-05-14 11:00:00,19.8,9.7,52.0,0.0,,20.0,14.8,24.1,1015.0,,4.0
2023-05-14 12:00:00,20.5,9.7,50.0,0.0,0.0,20.0,14.8,31.0,1014.3,,4.0
2023-05-14 13:00:00,20.2,9.1,49.0,0.0,,10.0,18.4,29.6,1013.9,,4.0
2023-05-14 14:00:00,21.2,11.2,53.0,0.0,,300.0,18.4,31.5,1013.5,,4.0
2023-05-14 15:00:00,19.7,9.6,52.0,0.0,0.0,310.0,9.4,33.0,1013.2,,4.0
2023-05-14 16:00:00,20.5,8.8,47.0,0.0,,350.0,13.0,14.8,1012.8,,4.0
2023-05-14 17:00:00,18.4,7.8,50.0,0.0,,40.0,11.2,14.8,1013.1,,4.0
2023-05-14 18:00:00,18.1,8.1,52.0,0.0,0.0,40.0,5.4,17.0,1013.2,,4.0
2023-05-14 19:00:00,16.6,9.5,63.0,0.0,,320.0,7.6,13.0,1013.8,,4.0
2023-05-14 20:00:00,14.4,9.8,74.0,0.0,,330.0,3.6,11.1,1014.3,,4.0
2023-05-14 21:00:00,12.9,9.7,81.0,0.0,0.0,270.0,7.6,15.0,1014.3,,4.0
2023-05-14 22:00:00,13.4,9.8,79.0,0.0,,300.0,7.6,14.8,1014.1,,4.0
2023-05-14 23:00:00,12.3,9.9,85.0,0.0,,290.0,9.4,13.0,1014.2,,4.0
2023-05-15 00:00:00,10.6,9.0,90.0,0.0,0.0,200.0,7.6,9.0,1014.1,,4.0
2023-05-15 01:00:00,10.0,8.6,91.0,0.0,,220.0,5.4,11.1,1014.1,,4.0
2023-05-15 02:00:00,8.8,7.2,90.0,0.0,,190.0,3.6,9.3,1014.0,,4.0
2023-05-15 03:00:00,9.0,8.7,98.0,0.0,0.0,180.0,5.4,13.0,1013.9,,4.0
2023-05-15 04:00:00,9.4,8.9,97.0,0.0,,0.0,0.0,5.5,1014.1,,4.0
2023-05-15 05:00:00,10.3,9.7,96.0,0.0,,190.0,5.4,7.4,1014.2,,4.0
2023-05-15 06:00:00,11.3,10.2,93.0,0.0,0.0,200.0,3.6,9.0,1014.1,,4.0
2023-05-15 07:00:00,12.5,10.6,88.0,0.0,,190.0,5.4,9.3,1014.1,,4.0
2023-05-15 08:00:00,14.7,11.7,82.0,0.0,,220.0,5.4,9.3,1014.1,,4.0
2023-05-15 09:00:00,17.7,11.7,68.0,0.0,0.0,200.0,3.6,13.0,1013.7,,4.0
2023-05-15 10:00:00,18.7,10.5,59.0,0.0,,40.0,3.6,9.3,1013.1,,4.0
2023-05-15 11:00:00,19.5,10.5,56.0,0.0,,180.0,3.6,14.8,1012.3,,4.0
2023-05-15 12:00:00,19.4,10.1,55.0,0.0,0.0,90.0,5.4,22.0,1011.9,,4.0
2023-05-15 13:00:00,16.0,9.2,64.0,0.0,,10.0,33.5,22.2,1012.9,,4.0
2023-05-15 14:00:00,17.1,11.6,70.0,1.3,,70.0,13.0,24.1,1012.5,,4.0
2023-05-15 15:00:00,17.8,8.6,55.0,0.0,0.0,260.0,5.4,21.0,1012.6,,4.0
2023-05-15 16:00:00,19.1,8.7,51.0,0.0,,330.0,11.2,25.9,1012.7,,4.0
2023-05-15 17:00:00,19.0,10.0,56.0,1.4,,350.0,11.2,24.1,1013.0,,4.0
2023-05-15 18:00:00,17.3,8.4,56.0,0.0,0.0,300.0,14.8,24.0,1013.0,,17.0
2023-05-15 19:00:00,16.2,8.4,60.0,0.0,,330.0,5.4,20.4,1013.5,,17.0
2023-05-15 20:00:00,15.3,8.8,65.0,0.0,,360.0,5.4,16.7,1014.1,,4.0
2023-05-15 21:00:00,15.1,8.8,66.0,0.0,0.0,320.0,3.6,11.0,1014.3,,4.0
2023-05-15 22:00:00,14.5,8.7,68.0,0.0,,290.0,11.2,20.4,1014.5,,4.0
2023-05-15 23:00:00,13.8,10.0,78.0,0.0,,310.0,13.0,20.4,1014.6,,4.0
2023-05-16 00:00:00,13.3,9.5,78.0,0.0,0.0,360.0,9.4,21.0,1014.8,,4.0
2023-05-16 01:00:00,12.9,9.9,82.0,0.2,,350.0,13.0,20.4,1014.7,,4.0
2023-05-16 02:00:00,12.5,10.0,85.0,0.2,,340.0,11.2,20.4,1014.7,,4.0
2023-05-16 03:00:00,11.9,10.1,89.0,0.2,0.0,320.0,14.8,24.0,1015.0,,4.0
2023-05-16 04:00:00,11.6,9.3,86.0,0.0,,330.0,16.6,18.5,1015.2,,7.0
2023-05-16 05:00:00,11.6,9.2,85.0,0.0,,340.0,18.4,20.4,1015.5,,7.0
2023-05-16 06:00:00,11.9,9.5,85.0,0.0,0.0,330.0,18.4,30.0,1015.8,,7.0
2023-05-16 07:00:00,12.0,9.2,83.0,0.0,,340.0,16.6,24.1,1016.2,,4.0
2023-05-16 08:00:00,12.3,8.9,80.0,0.0,,350.0,16.6,25.9,1016.7,,4.0
2023-05-16 09:00:00,11.8,9.2,84.0,0.0,0.0,350.0,16.6,30.0,1017.0,,4.0
2023-05-16 10:00:00,12.2,9.0,81.0,0.2,,350.0,16.6,33.3,1017.2,,7.0
2023-05-16 11:00:00,12.2,7.9,75.0,0.0,,340.0,20.5,35.2,1017.4,,4.0
2023-05-16 12:00:00,11.8,7.9,77.0,0.0,0.0,340.0,18.4,33.0,1017.8,,4.0
2023-05-16 13:00:00,11.8,7.3,74.0,0.0,,360.0,20.5,38.9,1018.6,,4.0
2023-05-16 14:00:00,11.5,7.2,75.0,0.0,,340.0,22.3,37.0,1019.0,,4.0
2023-05-16 15:00:00,12.3,6.8,69.0,0.0,0.0,360.0,18.4,35.0,1019.0,,4.0
2023-05-16 16:00:00,13.0,6.1,63.0,0.0,,50.0,9.4,33.3,1018.0,,4.0
2023-05-16 17:00:00,12.7,6.7,67.0,0.0,,80.0,5.4,31.5,1019.0,,4.0
2023-05-16 18:00:00,12.1,6.4,68.0,0.0,0.0,0.0,0.0,9.0,1019.4,,4.0
2023-05-16 19:00:00,11.6,7.3,75.0,0.0,,280.0,5.4,25.9,1019.9,,4.0
2023-05-16 20:00:00,11.2,5.5,68.0,0.0,,350.0,11.2,24.1,1020.5,,4.0
2023-05-16 21:00:00,10.4,2.5,58.0,0.0,0.0,340.0,14.8,24.0,1021.1,,4.0
2023-05-16 22:00:00,9.5,3.2,65.0,0.0,,350.0,14.8,42.6,1021.7,,4.0
2023-05-16 23:00:00,9.5,3.5,66.0,0.0,,350.0,16.6,37.0,1022.0,,4.0
2023-05-17 00:00:00,8.4,3.6,72.0,0.0,0.0,350.0,13.0,21.0,1022.5,,4.0
2023-05-17 01:00:00,6.2,3.4,82.0,0.0,,90.0,3.6,31.5,1023.0,,4.0
2023-05-17 02:00:00,5.6,3.8,88.0,0.0,,340.0,3.6,27.8,1023.4,,4.0
2023-05-17 03:00:00,4.5,3.6,94.0,0.0,0.0,320.0,9.4,9.0,1023.6,,4.0
2023-05-17 04:00:00,5.5,4.1,91.0,0.0,,340.0,9.4,29.6,1023.8,,4.0
2023-05-17 05:00:00,7.2,4.5,83.0,0.0,,340.0,9.4,31.5,1024.3,,4.0
2023-05-17 06:00:00,9.4,5.4,76.0,0.0,0.0,10.0,13.0,18.0,1024.6,,4.0
2023-05-17 07:00:00,10.6,5.6,71.0,0.0,,30.0,22.3,35.2,1025.0,,4.0
2023-05-17 08:00:00,12.8,5.9,63.0,0.0,,30.0,24.1,37.0,1024.9,,4.0
2023-05-17 09:00:00,13.9,6.5,61.0,0.0,0.0,40.0,25.9,44.0,1024.8,,4.0
2023-05-17 10:00:00,14.0,5.9,58.0,0.0,,50.0,22.3,35.2,1024.9,,4.0
2023-05-17 11:00:00,14.5,3.3,47.0,0.0,,60.0,16.6,37.0,1024.7,,4.0
2023-05-17 12:00:00,13.9,4.2,52.0,0.0,0.0,20.0,22.3,41.0,1024.8,,4.0
2023-05-17 13:00:00,14.3,5.1,54.0,0.0,,40.0,24.1,37.0,1024.6,,4.0
2023-05-17 14:00:00,14.7,5.2,53.0,0.0,,40.0,20.5,35.2,1024.3,,4.0
2023-05-17 15:00:00,15.9,3.7,44.0,0.0,0.0,20.0,18.0,31.0,1023.8,,4.0
2023-05-17 16:00:00,15.2,3.0,44.0,0.0,,60.0,20.5,31.5,1023.8,,4.0
2023-05-17 17:00:00,15.1,3.2,45.0,0.0,,50.0,18.4,27.8,1023.6,,4.0
2023-05-17 18:00:00,14.1,3.0,47.0,0.0,0.0,60.0,13.0,31.0,1023.8,,4.0
2023-05-17 19:00:00,12.9,2.7,50.0,0.0,,60.0,5.4,22.2,1023.9,,4.0
2023-05-17 20:00:00,10.1,4.0,66.0,0.0,,350.0,3.6,18.5,1024.3,,4.0
2023-05-17 21:00:00,8.3,4.5,77.0,0.0,0.0,10.0,1.8,5.0,1024.6,,4.0
2023-05-17 22:00:00,6.7,3.8,82.0,0.0,,300.0,1.8,14.8,1024.6,,4.0
2023-05-17 23:00:00,6.6,4.6,87.0,0.0,,260.0,3.6,16.7,1024.6,,4.0
2023-05-18 00:00:00,5.8,3.8,87.0,0.0,0.0,350.0,3.6,8.0,1024.3,,4.0
2023-05-18 01:00:00,5.5,3.3,86.0,0.0,,10.0,7.6,16.7,1024.2,,4.0
2023-05-18 02:00:00,5.7,3.0,83.0,0.0,,20.0,9.4,18.5,1023.8,,4.0
2023-05-18 03:00:00,5.7,2.9,82.0,0.0,0.0,10.0,5.4,17.0,1023.5,,4.0
2023-05-18 04:00:00,5.8,3.0,82.0,0.0,,360.0,11.2,20.4,1023.8,,3.0
2023-05-18 05:00:00,7.7,3.7,76.0,0.0,,20.0,16.6,25.9,1023.8,,3.0
2023-05-18 06:00:00,10.0,4.6,69.0,0.0,0.0,20.0,22.3,33.0,1023.9,,4.0
2023-05-18 07:00:00,12.1,4.8,61.0,0.0,,20.0,22.3,31.5,1023.8,,4.0
2023-05-18 08:00:00,14.2,4.8,53.0,0.0,,10.0,24.1,33.3,1023.4,,4.0
2023-05-18 09:00:00,15.0,4.4,49.0,0.0,0.0,30.0,22.3,39.0,1023.2,,4.0
2023-05-18 10:00:00,16.6,6.7,52.0,0.0,,20.0,24.1,37.0,1022.8,,4.0
2023-05-18 11:00:00,18.3,8.0,51.0,0.0,,30.0,20.5,40.8,1022.3,,4.0
2023-05-18 12:00:00,18.2,5.7,44.0,0.0,0.0,20.0,24.1,41.0,1022.2,,4.0
2023-05-18 13:00:00,18.7,6.8,46.0,0.0,,30.0,27.7,40.8,1021.7,,4.0
2023-05-18 14:00:00,18.8,5.6,42.0,0.0,,40.0,27.7,40.8,1021.5,,4.0
2023-05-18 15:00:00,18.8,4.9,40.0,0.0,0.0,30.0,31.7,50.0,1021.1,,4.0
2023-05-18 16:00:00,18.0,4.2,40.0,0.0,,40.0,26.0,33.3,1021.0,,4.0
2023-05-18 17:00:00,18.0,4.2,40.0,0.0,,40.0,24.0,31.5,1021.0,,4.0
2023-05-18 18:00:00,17.3,3.6,40.0,0.0,0.0,40.0,20.5,42.0,1021.1,,4.0
2023-05-18 19:00:00,16.8,3.8,42.0,0.0,,40.0,20.5,25.9,1021.5,,4.0
2023-05-18 20:00:00,16.2,3.6,43.0,0.0,,40.0,14.8,22.2,1022.2,,4.0
2023-05-18 21:00:00,14.3,4.0,50.0,0.0,0.0,30.0,14.8,31.0,1022.3,,4.0
2023-05-18 22:00:00,12.3,4.5,59.0,0.0,,10.0,9.4,22.2,1022.4,,4.0
2023-05-18 23:00:00,11.4,4.1,61.0,0.0,,30.0,11.2,22.2,1022.4,,4.0
2023-05-19 00:00:00,10.5,4.2,65.0,0.0,0.0,20.0,13.0,18.0,1022.2,,4.0
2023-05-19 01:00:00,10.3,4.2,66.0,0.0,,20.0,16.6,22.2,1022.0,,4.0
2023-05-19 02:00:00,10.1,4.5,68.0,0.0,,20.0,18.4,22.2,1022.0,,4.0
2023-05-19 03:00:00,9.8,4.4,69.0,0.0,0.0,20.0,16.6,28.0,1021.9,,4.0
2023-05-19 04:00:00,9.6,4.4,70.0,0.0,,350.0,7.6,24.1,1022.2,,4.0
2023-05-19 05:00:00,10.4,4.7,68.0,0.0,,10.0,14.8,22.2,1022.3,,4.0
2023-05-19 06:00:00,10.8,4.7,66.0,0.0,0.0,20.0,18.4,31.0,1022.3,,4.0
2023-05-19 07:00:00,13.7,6.3,61.0,0.0,,20.0,16.6,27.8,1022.0,,4.0
2023-05-19 08:00:00,15.1,6.6,57.0,0.0,,30.0,20.5,29.6,1021.4,,4.0
2023-05-19 09:00:00,17.2,8.1,55.0,0.0,0.0,30.0,22.3,35.0,1021.0,,4.0
2023-05-19 10:00:00,16.8,7.2,53.0,0.0,,40.0,22.3,33.3,1020.7,,4.0
2023-05-19 11:00:00,16.9,7.0,52.0,0.0,,50.0,24.1,37.0,1020.6,,4.0
2023-05-19 12:00:00,16.4,6.5,52.0,0.0,0.0,50.0,20.5,42.0,1020.6,,4.0
2023-05-19 13:00:00,16.6,6.7,52.0,0.0,,40.0,24.1,37.0,1020.5,,4.0
2023-05-19 14:00:00,16.8,7.2,53.0,0.0,,60.0,20.5,37.0,1020.3,,4.0
2023-05-19 15:00:00,16.6,7.3,54.0,0.0,0.0,60.0,20.5,37.0,1020.1,,4.0
2023-05-19 16:00:00,17.5,7.5,52.0,0.0,,60.0,18.4,33.3,1019.8,,4.0
2023-05-19 17:00:00,16.5,7.7,56.0,0.0,,50.0,18.4,29.6,1019.7,,4.0
2023-05-19 18:00:00,16.3,7.2,55.0,0.0,0.0,40.0,14.8,26.0,1019.7,,4.0
2023-05-19 19:00:00,15.5,7.0,57.0,0.0,,40.0,14.8,25.9,1019.8,,4.0
2023-05-19 20:00:00,14.7,7.5,62.0,0.0,,20.0,9.4,22.2,1019.8,,4.0
2023-05-19 21:00:00,14.4,7.7,64.0,0.0,0.0,50.0,1.8,11.0,1019.7,,4.0
2023-05-19 22:00:00,13.8,8.6,71.0,0.0,,340.0,7.6,13.0,1019.2,,4.0
2023-05-19 23:00:00,14.2,8.2,67.0,0.0,,350.0,7.6,14.8,1018.8,,4.0
2023-05-20 00:00:00,14.0,7.5,65.0,0.0,0.0,360.0,11.2,18.0,1018.3,,4.0
2023-05-20 01:00:00,13.7,7.7,67.0,0.0,,360.0,11.2,18.5,1018.1,,4.0
2023-05-20 02:00:00,13.5,7.0,65.0,0.0,,20.0,13.0,22.2,1017.8,,4.0
2023-05-20 03:00:00,13.8,7.8,67.0,0.0,0.0,20.0,13.0,26.0,1017.4,,4.0
2023-05-20 04:00:00,13.5,7.7,68.0,0.0,,20.0,14.8,24.1,1017.6,,4.0
2023-05-20 05:00:00,13.5,7.9,69.0,0.0,,20.0,20.5,25.9,1017.3,,4.0
2023-05-20 06:00:00,14.0,8.8,71.0,0.0,0.0,30.0,16.6,31.0,1017.3,,4.0
2023-05-20 07:00:00,15.3,9.4,68.0,0.0,,50.0,14.8,29.6,1017.1,,4.0
2023-05-20 08:00:00,18.2,11.0,63.0,0.0,,40.0,18.4,31.5,1016.3,,4.0
2023-05-20 09:00:00,18.4,10.7,61.0,0.0,0.0,30.0,18.4,35.0,1016.0,,4.0
2023-05-20 10:00:00,19.0,11.1,60.0,0.0,,30.0,20.5,35.2,1015.9,,4.0
2023-05-20 11:00:00,19.9,11.1,57.0,0.0,,40.0,18.4,37.0,1015.0,,4.0
2023-05-20 12:00:00,20.8,11.2,54.0,0.0,,40.0,22.3,37.0,1014.0,,4.0
2023-05-20 13:00:00,21.4,11.4,53.0,0.0,,20.0,25.9,40.8,1014.0,,4.0
2023-05-20 14:00:00,21.7,11.4,52.0,0.0,,40.0,22.3,38.9,1014.0,,4.0
2023-05-20 15:00:00,21.7,11.1,51.0,0.0,,30.0,24.1,48.0,1013.0,,4.0
2023-05-20 16:00:00,21.1,11.4,54.0,0.0,,40.0,24.1,27.8,1013.0,,3.0
2023-05-20 17:00:00,20.7,11.3,55.0,0.0,,20.0,18.4,25.9,1014.0,,4.0
2023-05-20 18:00:00,18.2,11.3,64.0,0.0,,20.0,18.4,33.0,1014.0,,4.0
2023-05-20 19:00:00,18.0,11.3,65.0,0.0,,30.0,20.5,24.1,1014.0,,4.0
2023-05-20 20:00:00,17.6,11.4,67.0,0.0,,20.0,13.0,20.4,1014.0,,4.0
2023-05-20 21:00:00,17.4,11.4,68.0,0.0,,10.0,13.0,21.0,1014.0,,4.0
2023-05-20 22:00:00,16.7,11.2,70.0,0.0,,360.0,13.0,20.4,1014.0,,4.0
2023-05-20 23:00:00,15.9,11.3,74.0,0.0,,360.0,11.2,18.5,1013.0,,4.0
2023-05-21 00:00:00,15.3,11.3,77.0,0.0,,310.0,9.4,17.0,1013.0,,4.0
2023-05-21 01:00:00,14.7,11.5,81.0,0.0,,340.0,9.4,16.7,1012.0,,4.0
2023-05-21 02:00:00,14.3,11.3,82.0,0.0,,330.0,7.6,16.7,1012.0,,4.0
2023-05-21 03:00:00,14.1,11.4,84.0,0.0,,330.0,7.6,13.0,1012.0,,4.0
2023-05-21 04:00:00,13.7,11.0,84.0,0.0,,330.0,7.6,14.8,1013.0,,4.0
2023-05-21 05:00:00,14.8,11.6,81.0,0.0,,340.0,5.4,14.8,1013.0,,4.0
2023-05-21 06:00:00,18.4,12.2,67.0,0.0,,350.0,7.6,13.0,1013.0,,4.0
2023-05-21 07:00:00,18.6,12.6,68.0,0.0,,360.0,13.0,16.7,1013.0,,4.0
2023-05-21 08:00:00,19.2,12.9,67.0,0.0,,10.0,11.2,18.5,1013.0,,4.0
2023-05-21 09:00:00,20.1,13.6,66.0,0.0,,360.0,14.8,24.0,1013.0,,4.0
2023-05-21 10:00:00,22.0,15.1,65.0,0.0,,10.0,11.2,22.2,1012.0,,3.0
2023-05-21 11:00:00,22.8,14.9,61.0,0.0,,30.0,13.0,24.1,1011.9,,3.0
2023-05-21 12:00:00,23.8,13.9,54.0,0.0,0.0,40.0,14.8,26.0,1011.7,,3.0
2023-05-21 13:00:00,25.1,15.4,55.0,0.0,,50.0,16.6,24.1,1011.4,,3.0
2023-05-21 14:00:00,25.7,13.5,47.0,0.0,,360.0,16.6,25.9,1011.1,,3.0
2023-05-21 15:00:00,26.5,14.3,47.0,0.0,0.0,20.0,16.6,41.0,1010.7,,3.0
2023-05-21 16:00:00,26.4,13.9,46.0,0.0,,20.0,18.4,25.9,1011.0,,3.0
2023-05-21 17:00:00,25.2,12.8,46.0,0.0,,30.0,13.0,22.2,1011.1,,3.0
2023-05-21 18:00:00,23.7,14.1,55.0,0.0,0.0,140.0,7.6,17.0,1011.5,,3.0
2023-05-21 19:00:00,20.9,14.8,68.0,0.0,,210.0,5.4,16.7,1011.7,,4.0
2023-05-21 20:00:00,20.0,15.0,73.0,0.0,,220.0,7.6,13.0,1012.2,,4.0
2023-05-21 21:00:00,18.6,14.7,78.0,0.0,0.0,190.0,7.6,13.0,1012.5,,4.0
2023-05-21 22:00:00,17.7,14.6,82.0,0.0,,180.0,3.6,7.4,1012.8,,4.0
2023-05-21 23:00:00,16.2,14.0,87.0,0.0,,170.0,3.6,5.5,1012.9,,4.0
2023-05-22 00:00:00,15.5,14.4,93.0,0.0,0.0,170.0,5.4,11.0,1012.8,,4.0
2023-05-22 01:00:00,15.0,14.4,96.0,0.0,,190.0,3.6,7.4,1012.9,,4.0
2023-05-22 02:00:00,14.4,13.4,94.0,0.0,,200.0,5.4,7.4,1013.4,,4.0
2023-05-22 03:00:00,14.2,13.7,97.0,0.0,0.0,190.0,3.6,11.0,1013.3,,4.0
2023-05-22 04:00:00,14.0,13.8,99.0,0.0,,100.0,3.6,16.7,1013.3,,4.0
2023-05-22 05:00:00,15.7,14.7,94.0,0.0,,210.0,5.4,14.8,1013.5,,4.0
2023-05-22 06:00:00,17.8,14.9,83.0,0.0,0.0,220.0,9.4,15.0,1013.6,,4.0
2023-05-22 07:00:00,19.8,15.4,76.0,0.0,,180.0,7.6,14.8,1013.6,,4.0
2023-05-22 08:00:00,21.6,15.7,69.0,0.0,,210.0,5.4,14.8,1013.7,,4.0
2023-05-22 09:00:00,24.0,16.0,61.0,0.0,0.0,240.0,5.4,13.0,1014.0,,4.0
2023-05-22 10:00:00,25.0,16.2,58.0,0.0,,350.0,3.6,18.5,1013.0,,18.0
2023-05-22 11:00:00,26.3,15.4,51.0,0.0,,40.0,9.4,20.4,1012.5,,4.0
2023-05-22 12:00:00,27.2,15.2,48.0,0.0,0.0,120.0,3.6,24.0,1012.5,,4.0
2023-05-22 13:00:00,26.8,15.5,50.0,0.0,,280.0,13.0,24.1,1012.1,,4.0
2023-05-22 14:00:00,27.9,15.6,47.0,0.0,,270.0,16.6,24.1,1011.8,,4.0
2023-05-22 15:00:00,28.0,14.3,43.0,0.0,0.0,280.0,18.4,35.0,1011.5,,4.0
2023-05-22 16:00:00,26.9,14.3,46.0,0.0,,320.0,20.5,27.8,1011.9,,3.0
2023-05-22 17:00:00,24.0,12.9,50.0,0.0,,310.0,24.1,25.9,1012.5,,3.0
2023-05-22 18:00:00,22.3,13.1,56.0,0.0,0.0,340.0,11.2,33.0,1013.1,,4.0
2023-05-22 19:00:00,21.0,13.9,64.0,0.0,,330.0,14.8,20.4,1013.4,,4.0
2023-05-22 20:00:00,19.5,14.1,71.0,0.0,,350.0,5.4,16.7,1014.0,,4.0
2023-05-22 21:00:00,18.7,13.8,73.0,0.0,0.0,280.0,3.6,15.0,1014.5,,4.0
